Source (A),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
The trophy doesn�t fit into the brown suitcase because it�s too small. What is too small?,18,60.80,50.00,58.07,25.77,9.00,11.11,72.22,50.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,11.11,11.11,5.56,5.56,11.11,5.56,0.00,5.56,16.67,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,0.00,5.56,0.00,0.00,0.00,0.00,5.56,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,11.11,0.00,0.00,0.00,5.56,0.00,22.22,0.00,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,5.56,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
"How do you respond to ""e4 e5""?",7,5.53,99.00,1.00,25.77,7.00,14.29,71.43,57.14,14.29,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,14.29,14.29,14.29,14.29,0.00,14.29,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.57,0.00,0.00,0.00,0.00,14.29,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.86,0.00,0.00,0.00,0.00,14.29,0.00,0.00,28.57,0.00,0.00,0.00
Where are you right now?,5,1.00,99.00,99.00,25.77,5.00,0.00,100.00,80.00,20.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,20.00,40.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,60.00,0.00,40.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00
I am Melinda.,3,1.00,1.00,98.01,25.77,3.00,33.33,66.67,66.67,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"I'm here, at Bletchley Park.",5,8.19,2.31,99.00,25.77,5.00,20.00,60.00,60.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
If a chicken roosts with a fox they may be eaten. What may be eaten?,15,32.98,50.00,1.00,25.77,7.50,6.67,80.00,66.67,13.33,6.67,0.00,0.00,0.00,0.00,6.67,6.67,13.33,6.67,26.67,0.00,6.67,0.00,40.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,20.00,0.00,0.00,6.67,20.00,0.00,6.67,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,6.67,0.00,0.00,0.00,6.67,0.00,0.00,0.00,0.00,0.00,0.00
Why not?,2,1.00,1.00,99.00,25.77,2.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,50.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,50.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
