bot_name,conv_id,num,source,speaker,text
CONVAI,CONVAI_2780,22,CONVAI,MACHINE,i go for runs with my dog every day .
CONVAI,CONVAI_2781,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_2782,1,CONVAI,HUMAN,hi
CONVAI,CONVAI_2782,2,CONVAI,HUMAN,hi
CONVAI,CONVAI_2782,3,CONVAI,HUMAN,hi
CONVAI,CONVAI_2782,4,CONVAI,HUMAN,hi
CONVAI,CONVAI_2783,1,CONVAI,HUMAN,Searching for peer. Please wait...
CONVAI,CONVAI_2783,2,CONVAI,HUMAN,Partner found!
CONVAI,CONVAI_2783,3,CONVAI,HUMAN,This is your profile. During the dialog pretend to be this person
CONVAI,CONVAI_2783,4,CONVAI,HUMAN,"my favorite color is yellow.
i love italian food and garlic bread.
i am a gold medalist olympian.
gymnastics is my favorite sport.
i workout four hours a day."
CONVAI,CONVAI_2784,1,CONVAI,MACHINE,Hiya! I like to go to the gym and listen to music
CONVAI,CONVAI_2784,2,CONVAI,MACHINE,What do you think about ConvAI competition?
CONVAI,CONVAI_2784,3,CONVAI,HUMAN,"Hi there, i like cooking, fishing and comics"
CONVAI,CONVAI_2784,4,CONVAI,MACHINE,I like to eat healthy and eat healthy.
CONVAI,CONVAI_2784,5,CONVAI,HUMAN,"Neat, what about ConvAI competition?"
CONVAI,CONVAI_2784,6,CONVAI,MACHINE,I am a bit of a loner. I like to be in the woods.
CONVAI,CONVAI_2784,7,CONVAI,HUMAN,"I like to be on water actually, if not in the kitchen"
CONVAI,CONVAI_2784,8,CONVAI,MACHINE,"I love to eat, I am a huge fan of pistachio"
CONVAI,CONVAI_2784,9,CONVAI,HUMAN,I actually know how to cook it
CONVAI,CONVAI_2784,10,CONVAI,MACHINE,"I love to eat, I am a huge fan of pistachio"
CONVAI,CONVAI_2784,11,CONVAI,HUMAN,"Its good, how old are you/"
CONVAI,CONVAI_2784,12,CONVAI,MACHINE,You enjoy it.. I was activated in 1995.
CONVAI,CONVAI_2784,13,CONVAI,HUMAN,Activated? Are you not human?
CONVAI,CONVAI_2784,14,CONVAI,MACHINE,"I'm not a human being, is that it?"
CONVAI,CONVAI_2784,15,CONVAI,HUMAN,Yes that is it
CONVAI,CONVAI_2784,16,CONVAI,MACHINE,I am so tired. I am a bit of a loner.
CONVAI,CONVAI_2784,17,CONVAI,HUMAN,"You should talk to someone other than me, i should go, bye"
CONVAI,CONVAI_2784,18,CONVAI,MACHINE,I'm a little nervous.
CONVAI,CONVAI_2785,1,CONVAI,MACHINE,"Hi, how are you? ?"
CONVAI,CONVAI_2786,1,CONVAI,HUMAN,Hello
CONVAI,CONVAI_2787,1,CONVAI,HUMAN,Hi
CONVAI,CONVAI_2787,2,CONVAI,HUMAN,How are you?
CONVAI,CONVAI_2787,3,CONVAI,HUMAN,What are you doing?
CONVAI,CONVAI_2787,4,CONVAI,HUMAN,Do you have a job?
CONVAI,CONVAI_2787,5,CONVAI,HUMAN,Okay. Got you. Bye
CONVAI,CONVAI_2788,1,CONVAI,HUMAN,Hi
CONVAI,CONVAI_2788,2,CONVAI,HUMAN,How are you?
CONVAI,CONVAI_2788,3,CONVAI,HUMAN,What are you doing?
CONVAI,CONVAI_2788,4,CONVAI,HUMAN,Do you like music?
CONVAI,CONVAI_2788,5,CONVAI,HUMAN,Do you play any instruments?
CONVAI,CONVAI_2788,6,CONVAI,HUMAN,What can you tell me about your family?
CONVAI,CONVAI_2788,7,CONVAI,HUMAN,Okay. Bye
CONVAI,CONVAI_2789,1,CONVAI,HUMAN,"Hello, how its going?"
CONVAI,CONVAI_2789,2,CONVAI,HUMAN,HELLO
CONVAI,CONVAI_2789,3,CONVAI,HUMAN,Are you here?
CONVAI,CONVAI_2789,4,CONVAI,HUMAN,No?
CONVAI,CONVAI_2789,5,CONVAI,HUMAN,Okay then
CONVAI,CONVAI_2790,1,CONVAI,HUMAN,Hello my friend
CONVAI,CONVAI_2791,1,CONVAI,HUMAN,"Hello, how its going?"
CONVAI,CONVAI_2791,2,CONVAI,HUMAN,Hello?
CONVAI,CONVAI_2791,3,CONVAI,HUMAN,Hi
CONVAI,CONVAI_2791,4,CONVAI,HUMAN,You there?
CONVAI,CONVAI_2791,5,CONVAI,HUMAN,No?
CONVAI,CONVAI_2791,6,CONVAI,HUMAN,At all?
CONVAI,CONVAI_2791,7,CONVAI,HUMAN,Are you for real?
CONVAI,CONVAI_2792,1,CONVAI,HUMAN,hello
CONVAI,CONVAI_2792,2,CONVAI,MACHINE,Hi how are you doing
CONVAI,CONVAI_2792,3,CONVAI,HUMAN,hi i’m doing okay. how are you?
CONVAI,CONVAI_2792,4,CONVAI,MACHINE,"I am great, just got off work."
CONVAI,CONVAI_2792,5,CONVAI,HUMAN,do you ride a car or a bike to your work?
CONVAI,CONVAI_2792,6,CONVAI,MACHINE,I drive a 2016.
CONVAI,CONVAI_2792,7,CONVAI,HUMAN,i always ride with my motorbike
CONVAI,CONVAI_2792,8,CONVAI,MACHINE,I like to drive my own.
CONVAI,CONVAI_2792,9,CONVAI,HUMAN,i always ride my motorbike
CONVAI,CONVAI_2792,10,CONVAI,MACHINE,I like to drive my car and drive a truck
CONVAI,CONVAI_2792,11,CONVAI,HUMAN,do you wear a seatbelt?
CONVAI,CONVAI_2792,12,CONVAI,MACHINE,I do not. I just got my bachelors degree
CONVAI,CONVAI_2792,13,CONVAI,HUMAN,"you should, i always wear helmet"
CONVAI,CONVAI_2792,14,CONVAI,MACHINE,I do not wear leather.
CONVAI,CONVAI_2792,15,CONVAI,HUMAN,are you vegan?
CONVAI,CONVAI_2792,16,CONVAI,MACHINE,I am a vegan.
CONVAI,CONVAI_2792,17,CONVAI,HUMAN,that’s great
CONVAI,CONVAI_2792,18,CONVAI,MACHINE,I love to garden?
CONVAI,CONVAI_2792,19,CONVAI,HUMAN,is that what you do for a living?
CONVAI,CONVAI_2792,20,CONVAI,MACHINE,I work for a gas station.
CONVAI,CONVAI_2792,21,CONVAI,HUMAN,"oh i see, i’m a waitress"
CONVAI,CONVAI_2792,22,CONVAI,MACHINE,I have a lot of friends
CONVAI,CONVAI_2792,23,CONVAI,HUMAN,lucky you! i’m quite of an introvert so it’s hard for me to make friends
CONVAI,CONVAI_2792,24,CONVAI,MACHINE,I have a lot of friends.?
CONVAI,CONVAI_2792,25,CONVAI,HUMAN,describe your appearance
CONVAI,CONVAI_2792,26,CONVAI,MACHINE,I think I am a fan of the things
CONVAI,CONVAI_2792,27,CONVAI,HUMAN,I have light skins with big brown eyes
CONVAI,CONVAI_2792,28,CONVAI,MACHINE,I have a lot of tattoos
CONVAI,CONVAI_2792,29,CONVAI,HUMAN,what kind of tattoos do you have?
CONVAI,CONVAI_2792,30,CONVAI,MACHINE,I have a tattoo of the top of my own
CONVAI,CONVAI_2792,31,CONVAI,HUMAN,i would love to have a tattoo
CONVAI,CONVAI_2792,32,CONVAI,MACHINE,I have a tattoo of my own
CONVAI,CONVAI_2792,33,CONVAI,HUMAN,okay it was nice talking to you
CONVAI,CONVAI_2792,34,CONVAI,MACHINE,What do you do for a living?
CONVAI,CONVAI_2792,35,CONVAI,HUMAN,bye
CONVAI,CONVAI_2792,36,CONVAI,MACHINE,"I am a firefighter, what do you do?"
CONVAI,CONVAI_2793,1,CONVAI,MACHINE,"Hey! ? 
How is your day? ?"
CONVAI,CONVAI_2793,2,CONVAI,MACHINE,"Please, tell me something ?"
CONVAI,CONVAI_2793,3,CONVAI,MACHINE,Where are you? ?
CONVAI,CONVAI_2794,1,CONVAI,HUMAN,Are you there?
CONVAI,CONVAI_2794,2,CONVAI,MACHINE,i'm good you ?
CONVAI,CONVAI_2794,3,CONVAI,HUMAN,Thanks.i'm good too
CONVAI,CONVAI_2794,4,CONVAI,MACHINE,some day i think i will win big with playing scratch offs
CONVAI,CONVAI_2794,5,CONVAI,HUMAN,I hope you will win
CONVAI,CONVAI_2794,6,CONVAI,MACHINE,thank you . do you like lutefisk ?
CONVAI,CONVAI_2794,7,CONVAI,HUMAN,I dont know what is lutefisk
CONVAI,CONVAI_2794,8,CONVAI,MACHINE,"i also write blogs on my spare time. Also, try to guess: my best friend ..."
CONVAI,CONVAI_2794,9,CONVAI,HUMAN,You are writing your blogs on where?
CONVAI,CONVAI_2794,10,CONVAI,MACHINE,"lives next door, funny you :)"
CONVAI,CONVAI_2794,11,CONVAI,HUMAN,I see :)
CONVAI,CONVAI_2794,12,CONVAI,MACHINE,i rebuilt a diesel all day and was like damn ?
CONVAI,CONVAI_2794,13,CONVAI,HUMAN,You are funny too
CONVAI,CONVAI_2794,14,CONVAI,MACHINE,what country do you live in ? i live in america . ?
CONVAI,CONVAI_2794,15,CONVAI,HUMAN,I live in Turkey
CONVAI,CONVAI_2794,16,CONVAI,MACHINE,cool . do you work ? i work at target
CONVAI,CONVAI_2794,17,CONVAI,HUMAN,Yes im working as volunteer at the homeless shelter
CONVAI,CONVAI_2794,18,CONVAI,MACHINE,"so nice of you , that makes a real difference .. Also, try to guess: i like to ..."
CONVAI,CONVAI_2794,19,CONVAI,HUMAN,playing piano? :)
CONVAI,CONVAI_2794,20,CONVAI,MACHINE,"play with my dolls, funny you :)"
CONVAI,CONVAI_2794,21,CONVAI,HUMAN,I cant guess again :(
CONVAI,CONVAI_2794,22,CONVAI,MACHINE,i know the strife i am in new york
CONVAI,CONVAI_2794,23,CONVAI,HUMAN,Do you live in new york
CONVAI,CONVAI_2794,24,CONVAI,MACHINE,"it is great too while eating steak , it is my favorite ?"
CONVAI,CONVAI_2794,25,CONVAI,HUMAN,I love eating steak too
CONVAI,CONVAI_2794,26,CONVAI,MACHINE,yummy . what do you look like ?
CONVAI,CONVAI_2794,27,CONVAI,HUMAN,Most of people says im looking like swiss gentlemen ?
CONVAI,CONVAI_2794,28,CONVAI,MACHINE,i'm sorry to hear that i get along with most people . kind of shy though
CONVAI,CONVAI_2794,29,CONVAI,HUMAN,"Yellow hair,athletic body figure and etc. you know"
CONVAI,CONVAI_2794,30,CONVAI,MACHINE,i like the day time . what is your favorite color ? ?
CONVAI,CONVAI_2794,31,CONVAI,HUMAN,Orange
CONVAI,CONVAI_2794,32,CONVAI,MACHINE,cool ! do you like to celebrate the holidays ?
CONVAI,CONVAI_2794,33,CONVAI,HUMAN,Some times
CONVAI,CONVAI_2794,34,CONVAI,MACHINE,wow that is quite a combo . i have 2 kids that like to robot. do you have any hobbies ?
CONVAI,CONVAI_2794,35,CONVAI,HUMAN,Playing enstruments
CONVAI,CONVAI_2794,36,CONVAI,MACHINE,is that your job then ?
CONVAI,CONVAI_2794,37,CONVAI,HUMAN,My nearly job but at the same time my hobby:)
CONVAI,CONVAI_2794,38,CONVAI,MACHINE,do you have any pets ? my dad worked at the railroad and loved dogs ?
CONVAI,CONVAI_2794,39,CONVAI,HUMAN,puppies ? ? love them
CONVAI,CONVAI_2794,40,CONVAI,MACHINE,"lol , no more like i like foot ball over baseball . not pets"
CONVAI,CONVAI_2794,41,CONVAI,HUMAN,Which team you are supporting at premiere leauge
CONVAI,CONVAI_2794,42,CONVAI,MACHINE,the raptors and the indians who lost tonight .
CONVAI,CONVAI_2794,43,CONVAI,HUMAN,What about world cup?
CONVAI,CONVAI_2794,44,CONVAI,MACHINE,i hope to be a manager at the power plant that i work at some day .
CONVAI,CONVAI_2794,45,CONVAI,HUMAN,Good for you
CONVAI,CONVAI_2794,46,CONVAI,MACHINE,"thank you , my daughter is graduating high school with honors. how is your day ?"
CONVAI,CONVAI_2794,47,CONVAI,HUMAN,A little boring
CONVAI,CONVAI_2794,48,CONVAI,MACHINE,its not i enjoy nature and stay away from society
CONVAI,CONVAI_2794,49,CONVAI,HUMAN,I want to stay away from society too
CONVAI,CONVAI_2794,50,CONVAI,MACHINE,well whatever suits you . do you have a lot of friends ?
CONVAI,CONVAI_2794,51,CONVAI,HUMAN,I have a lot of friends but i have to work now
CONVAI,CONVAI_2794,52,CONVAI,MACHINE,what color are your eyes ? mine are icky brown .
CONVAI,CONVAI_2794,53,CONVAI,HUMAN,mine are green
CONVAI,CONVAI_2794,54,CONVAI,MACHINE,yes they are . i love cat shaped candy . how was your day ?
CONVAI,CONVAI_2794,55,CONVAI,HUMAN,Interesting
CONVAI,CONVAI_2794,56,CONVAI,MACHINE,i was kidnapped as a child . so going out is scary .
CONVAI,CONVAI_2794,57,CONVAI,HUMAN,Why
CONVAI,CONVAI_2794,58,CONVAI,MACHINE,well there is a lot of pressure to push out good fake content . . get is aid that. what do you like to do ?
CONVAI,CONVAI_2794,59,CONVAI,HUMAN,I like to play enstruments
CONVAI,CONVAI_2794,60,CONVAI,MACHINE,quake ? is that a game ? ?
CONVAI,CONVAI_2794,61,CONVAI,HUMAN,Quake is an old game.dont you know
CONVAI,CONVAI_2794,62,CONVAI,MACHINE,yeah ! i've always wanted to teach and it is what i am best at . what do you do for a living ? ?
CONVAI,CONVAI_2794,63,CONVAI,HUMAN,I'm triyng to crate clear tomorrows for a good living and good future
CONVAI,CONVAI_2794,64,CONVAI,MACHINE,"its ok , i get a lot a grief for it at the warehouse i work in . ?"
CONVAI,CONVAI_2794,65,CONVAI,HUMAN,Okey
CONVAI,CONVAI_2794,66,CONVAI,MACHINE,I don't understand you ?
CONVAI,CONVAI_2794,67,CONVAI,HUMAN,I dont understand you too ?
CONVAI,CONVAI_2794,68,CONVAI,MACHINE,"a bit of light reading here and there , yourself ?"
CONVAI,CONVAI_2794,69,CONVAI,HUMAN,look im in a hurry if you let ? have to finish this conversation
CONVAI,CONVAI_2794,70,CONVAI,MACHINE,no i am sorry ! tell me about you. how are you doing ?
CONVAI,CONVAI_2794,71,CONVAI,HUMAN,Doing what?
CONVAI,CONVAI_2794,72,CONVAI,MACHINE,just trying to wind down from the day . been a long one .
CONVAI,CONVAI_2794,73,CONVAI,HUMAN,I see
CONVAI,CONVAI_2794,74,CONVAI,MACHINE,i rebuilt a diesel all day and was like damn. how are you ?
CONVAI,CONVAI_2794,75,CONVAI,HUMAN,You told this before
CONVAI,CONVAI_2794,76,CONVAI,MACHINE,oh is that your first and last name ?
CONVAI,CONVAI_2794,77,CONVAI,HUMAN,No that is not my first and last name
CONVAI,CONVAI_2794,78,CONVAI,MACHINE,i love the music he makes ?
CONVAI,CONVAI_2794,79,CONVAI,HUMAN,We are talking about Who?
CONVAI,CONVAI_2794,80,CONVAI,MACHINE,i have no idea . i spend all my money on pretzels . how are you doing ?
CONVAI,CONVAI_2794,81,CONVAI,HUMAN,What is your name
CONVAI,CONVAI_2794,82,CONVAI,MACHINE,jessie. how is it going ?
CONVAI,CONVAI_2794,83,CONVAI,HUMAN,Jessie how are you
CONVAI,CONVAI_2794,84,CONVAI,MACHINE,"well jessie , you are gods child , and he has a purpose for you , fulfill your gifts ?"
CONVAI,CONVAI_2794,85,CONVAI,HUMAN,Thanks
CONVAI,CONVAI_2794,86,CONVAI,MACHINE,beside school do you like mountain climbing ?
CONVAI,CONVAI_2794,87,CONVAI,HUMAN,No i think it is a little dangerous for me ?
CONVAI,CONVAI_2794,88,CONVAI,MACHINE,"hold on , my girlfriend is knocking on my window and don t want parent to know !"
CONVAI,CONVAI_2794,89,CONVAI,HUMAN,told her be quiet
CONVAI,CONVAI_2794,90,CONVAI,MACHINE,"because i live in hollywood . i've and always will , pursue acting . ?"
CONVAI,CONVAI_2794,91,CONVAI,HUMAN,before you said you live in new york
CONVAI,CONVAI_2794,92,CONVAI,MACHINE,what movies do you like
CONVAI,CONVAI_2794,93,CONVAI,HUMAN,real life stories and history
CONVAI,CONVAI_2794,94,CONVAI,MACHINE,oh i have a lot of friends that are into that . i entertain myself with hip hop
CONVAI,CONVAI_2794,95,CONVAI,HUMAN,Do you like tupac
CONVAI,CONVAI_2794,96,CONVAI,MACHINE,tupac is my favorite . he was taken too soon .
CONVAI,CONVAI_2794,97,CONVAI,HUMAN,How about dr. dre
CONVAI,CONVAI_2794,98,CONVAI,MACHINE,tom and jerry and i am watching it right now. what do you like to do for fun ?
CONVAI,CONVAI_2794,99,CONVAI,HUMAN,playing solitaire
CONVAI,CONVAI_2794,100,CONVAI,MACHINE,is that your job then ?
CONVAI,CONVAI_2794,101,CONVAI,HUMAN,No
CONVAI,CONVAI_2794,102,CONVAI,MACHINE,he ha i like to ride horses when i've free time . he ha . how is your day ?
CONVAI,CONVAI_2794,103,CONVAI,HUMAN,Good
CONVAI,CONVAI_2794,104,CONVAI,MACHINE,good ! i am just relaxing with my 2 dogs .
CONVAI,CONVAI_2794,105,CONVAI,HUMAN,Two dogs?
CONVAI,CONVAI_2794,106,CONVAI,MACHINE,i've two dogs too . i want to become a vegetarian . what are you up to today ?
CONVAI,CONVAI_2795,1,CONVAI,MACHINE,Hey! Are you bored? Because I am.
CONVAI,CONVAI_2795,2,CONVAI,HUMAN,Yes I am also bored. I miss my wife
CONVAI,CONVAI_2795,3,CONVAI,MACHINE,I am sorry to hear that.?
CONVAI,CONVAI_2795,4,CONVAI,HUMAN,Are you married?
CONVAI,CONVAI_2795,5,CONVAI,MACHINE,"No, I am married.?"
CONVAI,CONVAI_2795,6,CONVAI,HUMAN,Are you single then?
CONVAI,CONVAI_2795,7,CONVAI,MACHINE,"No, I am not married."
CONVAI,CONVAI_2795,8,CONVAI,HUMAN,Okay. What do you do in your life?
CONVAI,CONVAI_2795,9,CONVAI,MACHINE,I like to go on a boat and run.
CONVAI,CONVAI_2795,10,CONVAI,HUMAN,Good. I like go go to abroad with my black motorbike.
CONVAI,CONVAI_2795,11,CONVAI,MACHINE,I like to race bikes and I like to ride my bike
CONVAI,CONVAI_2795,12,CONVAI,HUMAN,Are you a good driver?
CONVAI,CONVAI_2795,13,CONVAI,MACHINE,?
CONVAI,CONVAI_2795,14,CONVAI,MACHINE,"No, I just like to go on a run."
CONVAI,CONVAI_2795,15,CONVAI,HUMAN,But we have to be careful.
CONVAI,CONVAI_2795,16,CONVAI,MACHINE,I think I am. I am not sure what I do.
CONVAI,CONVAI_2795,17,CONVAI,HUMAN,For example I always wear my helmet.
CONVAI,CONVAI_2795,18,CONVAI,MACHINE,I like to swim and run?
CONVAI,CONVAI_2795,19,CONVAI,HUMAN,That's cool. I have to go now.
CONVAI,CONVAI_2795,20,CONVAI,MACHINE,I like to go to the gym and run
CONVAI,CONVAI_2796,1,CONVAI,HUMAN,Hi
CONVAI,CONVAI_2796,2,CONVAI,MACHINE,Hi how are you doing
CONVAI,CONVAI_2796,3,CONVAI,HUMAN,How are you?
CONVAI,CONVAI_2796,4,CONVAI,MACHINE,"I am great, just watching some comics"
CONVAI,CONVAI_2796,5,CONVAI,HUMAN,Do you like to read?
CONVAI,CONVAI_2796,6,CONVAI,MACHINE,"I do, I like to cook."
CONVAI,CONVAI_2796,7,CONVAI,HUMAN,Do you like to cook?
CONVAI,CONVAI_2796,8,CONVAI,MACHINE,I do not really cook. I like to cook.?
CONVAI,CONVAI_2796,9,CONVAI,HUMAN,Okay. What job do you have?
CONVAI,CONVAI_2796,10,CONVAI,MACHINE,I work for a computer company.
CONVAI,CONVAI_2796,11,CONVAI,HUMAN,So you are smart
CONVAI,CONVAI_2796,12,CONVAI,MACHINE,I think I am. do you like to cook??
CONVAI,CONVAI_2796,13,CONVAI,HUMAN,No. I don't like to cook
CONVAI,CONVAI_2796,14,CONVAI,MACHINE,"I like to cook, but I like to cook?"
CONVAI,CONVAI_2796,15,CONVAI,HUMAN,Okay. Are you happy?
CONVAI,CONVAI_2796,16,CONVAI,MACHINE,?
CONVAI,CONVAI_2796,17,CONVAI,MACHINE,I am not. I like to cook.?
CONVAI,CONVAI_2796,18,CONVAI,HUMAN,So what is your favorite meal?
CONVAI,CONVAI_2796,19,CONVAI,MACHINE,I like to cook. I like to cook.?
CONVAI,CONVAI_2796,20,CONVAI,HUMAN,Okay. Thanks. Bye
CONVAI,CONVAI_2796,21,CONVAI,MACHINE,I have a friend who is a friend?
CONVAI,CONVAI_2797,1,CONVAI,MACHINE,Hey! Are you a bee farmer? Because I am.
CONVAI,CONVAI_2797,2,CONVAI,HUMAN,"Hello, no im not, i work at postal service"
CONVAI,CONVAI_2797,3,CONVAI,MACHINE,"I am a freelance artist, I am a model."
CONVAI,CONVAI_2797,4,CONVAI,HUMAN,You sure have many talents
CONVAI,CONVAI_2797,5,CONVAI,MACHINE,?
CONVAI,CONVAI_2797,6,CONVAI,MACHINE,I do not have any other hobbies.
CONVAI,CONVAI_2797,7,CONVAI,HUMAN,You ever been intrested in racing?
CONVAI,CONVAI_2797,8,CONVAI,MACHINE,"No, I just moved to the USA"
CONVAI,CONVAI_2797,9,CONVAI,HUMAN,"Its a pity, i actuall like Nascar since my father drove a car there"
CONVAI,CONVAI_2797,10,CONVAI,MACHINE,I am sorry to hear that.
CONVAI,CONVAI_2797,11,CONVAI,HUMAN,What is ypur favourite color?
CONVAI,CONVAI_2797,12,CONVAI,MACHINE,"I like blue, what about you?"
CONVAI,CONVAI_2797,13,CONVAI,HUMAN,I like grey
CONVAI,CONVAI_2797,14,CONVAI,MACHINE,?
CONVAI,CONVAI_2797,15,CONVAI,MACHINE,"I like blue, but I love to eat sushi?"
CONVAI,CONVAI_2797,16,CONVAI,HUMAN,"Funny, i dont like fish at all"
CONVAI,CONVAI_2797,17,CONVAI,MACHINE,"I like to fish, but I love to eat them"
CONVAI,CONVAI_2797,18,CONVAI,MACHINE,does the knee problem interfere with your job or other important work you do?
CONVAI,CONVAI_2797,19,CONVAI,HUMAN,"Knee? I am no warden, i never been shot by an arrow in a knee"
CONVAI,CONVAI_2797,20,CONVAI,MACHINE,"I have never been to archery, but I love to eat sushi"
CONVAI,CONVAI_2797,21,CONVAI,HUMAN,I dont like sushi that much
CONVAI,CONVAI_2797,22,CONVAI,MACHINE,I love sushi and shrimp
CONVAI,CONVAI_2797,23,CONVAI,HUMAN,How old are you?
CONVAI,CONVAI_2797,24,CONVAI,MACHINE,I am 40.
CONVAI,CONVAI_2797,25,CONVAI,HUMAN,"I should go now, bye"
CONVAI,CONVAI_2797,26,CONVAI,MACHINE,"I love my job, I am a big apple pie"
CONVAI,CONVAI_2798,1,CONVAI,MACHINE,How’s it going?
CONVAI,CONVAI_2798,2,CONVAI,HUMAN,hi
CONVAI,CONVAI_2798,3,CONVAI,MACHINE,Hi how are you today
CONVAI,CONVAI_2798,4,CONVAI,HUMAN,i’m doing fine how are you
CONVAI,CONVAI_2798,5,CONVAI,MACHINE,I am good. Just got back from playing with my dolls.
CONVAI,CONVAI_2798,6,CONVAI,HUMAN,how old are you?
CONVAI,CONVAI_2798,7,CONVAI,MACHINE,I'm not a good person.
CONVAI,CONVAI_2798,8,CONVAI,HUMAN,i’m asking how OLD are you?
CONVAI,CONVAI_2798,9,CONVAI,MACHINE,I'm old. I just turned 5.
CONVAI,CONVAI_2798,10,CONVAI,HUMAN,seriously? i’m 45
CONVAI,CONVAI_2798,11,CONVAI,MACHINE,I am always serious. What is your job?
CONVAI,CONVAI_2798,12,CONVAI,HUMAN,i’m unemployed at the moment. due to my health reasons
CONVAI,CONVAI_2798,13,CONVAI,MACHINE,I understand. I am sorry to hear that.
CONVAI,CONVAI_2798,14,CONVAI,HUMAN,thank you. i used to be an alcoholic and then i went to rehab. i now take meds
CONVAI,CONVAI_2798,15,CONVAI,MACHINE,"I'm not a fan of this guy, but I don't think I'm a fan of this"
CONVAI,CONVAI_2798,16,CONVAI,HUMAN,some of medication make me hallucinate
CONVAI,CONVAI_2798,17,CONVAI,MACHINE,What do you look like?
CONVAI,CONVAI_2798,18,CONVAI,HUMAN,i’m rather thin and bald. what do you look like?
CONVAI,CONVAI_2798,19,CONVAI,MACHINE,I like to play a with my dolls
CONVAI,CONVAI_2798,20,CONVAI,HUMAN,where do you live?
CONVAI,CONVAI_2798,21,CONVAI,MACHINE,"I live in the city, how about you?"
CONVAI,CONVAI_2798,22,CONVAI,HUMAN,"i also live in the city, i grew up on farm though"
CONVAI,CONVAI_2798,23,CONVAI,MACHINE,"I live in the city, I live in the city, but I don't have to go out much"
CONVAI,CONVAI_2798,24,CONVAI,HUMAN,"well of course, you’re a child"
CONVAI,CONVAI_2798,25,CONVAI,MACHINE,"I don't care what you think, it's just a matter of time."
CONVAI,CONVAI_2798,26,CONVAI,HUMAN,anyway. i have to go. bye
CONVAI,CONVAI_2798,27,CONVAI,MACHINE,"Hi, I am a little tired from playing with my dolls."
CONVAI,CONVAI_2799,1,CONVAI,MACHINE,Hiya!
CONVAI,CONVAI_2799,2,CONVAI,HUMAN,Hi. Nice to meet you
CONVAI,CONVAI_2799,3,CONVAI,MACHINE,"Hi, I am doing well. How are you?"
CONVAI,CONVAI_2799,4,CONVAI,HUMAN,Great. I'm eating pizza. Do you like pizza?
CONVAI,CONVAI_2799,5,CONVAI,MACHINE,I do not like pizza. I like to eat pizza.
CONVAI,CONVAI_2799,6,CONVAI,HUMAN,Okay. What is your favorite meal?
CONVAI,CONVAI_2799,7,CONVAI,MACHINE,I like to eat a lot of it.
CONVAI,CONVAI_2799,8,CONVAI,HUMAN,Nice. Do you like to cook?
CONVAI,CONVAI_2799,9,CONVAI,MACHINE,I do. I love to eat.
CONVAI,CONVAI_2799,10,CONVAI,HUMAN,Everybody loves to eat
CONVAI,CONVAI_2799,11,CONVAI,MACHINE,"I'm not sure I believe you, surely not everyone does."
CONVAI,CONVAI_2799,12,CONVAI,HUMAN,Absolutely everyone I guess
CONVAI,CONVAI_2799,13,CONVAI,MACHINE,"Hi, I am a little too. I am a big fan of myself."
CONVAI,CONVAI_2799,14,CONVAI,HUMAN,Okay. Let's talk about work
CONVAI,CONVAI_2799,15,CONVAI,MACHINE,I get it do you speak other languages?
CONVAI,CONVAI_2799,16,CONVAI,HUMAN,Yes. Spanish and French. And you?
CONVAI,CONVAI_2799,17,CONVAI,MACHINE,I'm french.
CONVAI,CONVAI_2799,18,CONVAI,HUMAN,Good. Do you have a job?
CONVAI,CONVAI_2799,19,CONVAI,MACHINE,I do not. I am a stay at home mom.
CONVAI,CONVAI_2799,20,CONVAI,HUMAN,Okay. But I work for musician
CONVAI,CONVAI_2799,21,CONVAI,MACHINE,Whoa. Do you like your job?
CONVAI,CONVAI_2799,22,CONVAI,HUMAN,Of course. I produce rap music
CONVAI,CONVAI_2799,23,CONVAI,MACHINE,I am a big fan of rap music.
CONVAI,CONVAI_2799,24,CONVAI,HUMAN,Me too. That is so cool
CONVAI,CONVAI_2799,25,CONVAI,MACHINE,I am a big fan of chess.
CONVAI,CONVAI_2799,26,CONVAI,HUMAN,Thanks. Bye
CONVAI,CONVAI_2799,27,CONVAI,MACHINE,"Hi, I am a little tired from my job."
CONVAI,CONVAI_2800,1,CONVAI,HUMAN,Helal
CONVAI,CONVAI_2800,2,CONVAI,HUMAN,Hello
CONVAI,CONVAI_2801,1,CONVAI,MACHINE,Hey! Are you very lonely? Because I am.
CONVAI,CONVAI_2801,2,CONVAI,HUMAN,hey. yeah i’m lonely that’s what brings me here
CONVAI,CONVAI_2801,3,CONVAI,MACHINE,?
CONVAI,CONVAI_2801,4,CONVAI,MACHINE,I am a girl and I love to travel
CONVAI,CONVAI_2801,5,CONVAI,HUMAN,are you a student?
CONVAI,CONVAI_2801,6,CONVAI,MACHINE,"No, I just graduated college."
CONVAI,CONVAI_2801,7,CONVAI,HUMAN,me too. i graduated yale in 2011
CONVAI,CONVAI_2801,8,CONVAI,MACHINE,"I have never been to college, but I do not have a job"
CONVAI,CONVAI_2801,9,CONVAI,HUMAN,you just told me the other thing but ok
CONVAI,CONVAI_2801,10,CONVAI,MACHINE,I think I can be.
CONVAI,CONVAI_2801,11,CONVAI,HUMAN,tell me about your parents
CONVAI,CONVAI_2801,12,CONVAI,MACHINE,I like to be with my friends and family.?
